id express priority volume weight reward duration
211 0 2 23 14 1762 335
212 0 2 29 14 1172 580
213 0 2 7 14 1895 949
214 0 2 16 14 1113 452
215 0 2 12 14 1000 311
216 0 2 5 14 1027 841
217 0 2 4 14 606 521
218 0 2 16 14 861 890
219 0 2 25 14 1086 996
220 0 2 19 14 338 545
221 0 2 4 14 909 974
222 0 2 22 14 665 194
223 0 2 25 14 1474 271
224 0 2 12 15 887 604
225 0 2 9 15 600 295
226 0 2 20 15 1642 908
227 0 2 18 15 954 612
228 0 2 18 15 1226 647
229 0 2 6 15 668 855
230 0 2 9 15 1946 485
231 0 2 17 15 1418 551
232 0 2 9 15 597 741
233 0 2 29 15 581 433
234 0 2 6 15 1353 369
235 0 2 6 15 751 152
236 0 2 28 15 364 974
237 0 2 10 15 1658 491
238 0 2 16 15 445 538
239 0 2 22 15 650 430
240 0 2 26 15 822 665
241 0 2 21 15 1189 1007
242 0 2 22 15 1516 945
243 0 2 8 15 1755 322
244 0 2 8 15 319 289
245 0 2 29 15 935 192
246 0 2 14 15 1629 873
247 0 2 19 15 1847 1077
248 0 2 15 15 1824 991
249 0 2 9 15 1011 876
250 0 2 22 15 295 912
251 0 2 24 15 751 372
252 0 2 17 15 245 860
253 0 2 5 15 1767 106
254 0 2 25 15 1857 431
255 0 2 29 15 816 672
256 0 2 19 15 1011 971
257 0 2 4 15 1493 267
258 0 2 19 15 699 734
259 0 2 18 15 826 232
260 0 2 19 15 641 871
261 0 2 12 15 1924 386
262 0 2 20 15 913 214
263 0 2 21 15 1670 783
264 0 2 25 15 746 338
265 0 2 25 15 311 387
266 0 2 7 15 249 802
267 0 2 24 15 1295 265
268 0 2 3 15 703 157
269 0 2 29 15 1483 623
270 0 2 25 15 1280 611
271 0 2 9 15 1162 880
272 0 2 8 15 1093 365
273 0 2 4 15 1223 192
274 0 2 17 15 1103 586
275 0 2 11 15 1386 332
276 0 2 18 15 1340 291
277 0 2 24 15 1622 746
278 0 2 12 15 1205 1024
279 0 2 22 15 1446 891
280 0 2 22 15 324 664
281 0 2 29 15 1827 901
282 0 2 4 15 1240 892
283 0 2 22 15 833 1015
284 0 2 14 15 1217 1085
285 0 2 6 15 632 452
286 0 2 20 15 1493 584
287 0 2 19 15 848 592
288 0 2 16 15 1366 464
289 0 2 29 15 1241 873
290 0 2 21 15 1939 596
291 0 2 21 15 538 362
292 0 2 13 15 1466 180
293 0 2 17 15 833 295
294 0 2 11 15 1390 107
295 0 2 9 15 1366 1087
296 0 2 23 15 730 618
297 0 2 7 15 728 261
298 0 2 24 15 1850 365
299 0 2 23 15 232 120
300 0 2 23 15 204 1008
301 0 2 28 15 1696 903
302 0 2 17 15 1805 671
303 0 2 11 15 576 119
304 0 2 20 15 422 1053
305 0 2 17 15 575 530
306 0 2 26 15 1098 361
307 0 2 14 15 1746 586
308 0 2 13 15 1117 444
309 0 2 27 15 844 523
310 0 2 26 15 824 427
311 0 2 22 15 929 722
312 0 2 29 15 1272 725
313 0 2 4 15 1265 910
314 0 2 7 15 1798 892
315 0 2 20 15 1016 497
316 0 2 8 15 1525 734
317 0 2 6 15 1446 1080
318 0 2 12 15 1520 718
319 0 2 4 15 1748 247
320 0 2 14 15 431 584
321 0 2 28 15 424 866
322 0 2 3 15 310 1065
323 0 2 12 15 559 142
324 0 2 16 15 1217 213
325 0 2 29 15 840 1091
326 0 2 12 15 1005 628
327 0 2 28 15 1954 458
328 0 2 24 15 723 263
329 0 2 13 15 364 869
330 0 2 7 15 1072 1087
331 0 2 14 15 1400 204
332 0 2 22 15 1506 633
333 0 2 20 15 1787 167
334 0 2 16 15 1012 245
335 0 2 23 15 1607 644
336 0 2 8 15 1988 954
337 0 2 4 15 1690 745
338 0 2 13 15 1917 329
339 0 2 28 15 1970 860
340 0 2 9 15 1439 447
341 0 2 8 16 1642 400
342 0 2 5 16 1580 406
343 0 2 29 16 1868 235
344 0 2 25 16 783 1090
345 0 2 5 16 1549 524
346 0 2 8 16 1528 996
347 0 2 4 16 1829 904
348 0 2 18 16 1822 261
349 0 2 12 16 758 680
350 0 2 20 16 259 714
351 0 2 3 16 1130 499
352 0 2 15 16 1872 729
353 0 2 28 16 1756 802
354 0 2 15 16 1456 451
355 0 2 24 16 1706 316
356 0 2 18 16 1701 533
357 0 2 22 16 1235 825
358 0 2 7 16 220 259
359 0 2 4 16 211 287
360 0 2 25 16 1694 103
361 0 2 22 16 375 104
362 0 2 13 16 385 646
363 0 2 3 16 1683 155
364 0 2 9 16 311 399
365 0 2 5 16 1808 205
366 0 2 19 16 1598 235
367 0 2 24 16 1064 744
368 0 2 19 16 458 138
369 0 2 15 16 1571 134
370 0 2 16 16 958 818
371 0 2 14 16 916 240
372 0 2 16 16 293 480
373 0 2 13 16 1042 132
374 0 2 14 16 1563 583
375 0 2 18 16 1875 535
376 0 2 8 16 1329 550
377 0 2 20 16 862 542
378 0 2 9 16 813 404
379 0 2 16 16 724 692
380 0 2 10 16 1456 645
381 0 2 10 16 286 840
382 0 2 25 16 319 186
383 0 2 11 16 466 283
384 0 2 24 16 1765 247
385 0 2 29 16 1527 458
386 0 2 14 16 1099 423
387 0 2 14 16 1526 730
388 0 2 8 16 1757 619
389 0 2 20 16 1740 874
390 0 2 14 16 1836 781
391 0 2 5 16 1361 851
392 0 2 24 16 1359 1058
393 0 2 11 16 509 803
394 0 2 6 16 654 753
395 0 2 24 16 1310 730
396 0 2 11 16 1823 761
397 0 2 3 16 992 651
398 0 2 12 16 1455 602
399 0 2 9 16 1216 964
400 0 2 4 16 1484 987
401 0 2 12 16 1157 942
402 0 2 29 16 1884 1065
403 0 2 28 16 1525 102
404 0 2 12 16 383 393
405 0 2 6 16 921 656
406 0 2 28 16 297 424
407 0 2 29 16 1981 276
408 0 2 13 16 1689 1087
409 0 2 5 16 524 414
410 0 2 3 16 590 125
411 0 2 21 16 860 209
412 0 2 28 16 594 862
413 0 2 7 16 1461 273
414 0 2 18 16 1661 232
415 0 2 26 16 435 1020
416 0 2 9 16 626 353
417 0 2 3 16 757 779
418 0 2 26 16 1034 530
419 0 2 20 16 1094 518
420 0 2 6 16 443 453
421 0 2 11 16 944 788
422 0 2 22 16 1329 474
423 0 2 5 16 1438 589
424 0 2 13 16 1374 420
425 0 2 3 16 1640 448
426 0 2 29 16 466 931
427 0 2 12 16 1138 1001
428 0 2 27 16 546 986
429 0 2 3 16 890 948
430 0 2 17 16 701 1051
431 0 2 10 16 654 176
432 0 2 5 16 845 417
433 0 2 6 16 1945 593
434 0 2 15 17 1924 1007
435 0 2 20 17 501 429
436 0 2 23 17 1536 672
437 0 2 18 17 450 228
438 0 2 11 17 1692 195
439 0 2 7 17 977 752
440 0 2 8 17 1904 680
441 0 2 25 17 1123 496
442 0 2 3 17 451 1045
443 0 2 28 17 1807 106
444 0 2 20 17 1439 460
445 0 2 6 17 1270 590
446 0 2 17 17 571 933
447 0 2 24 17 368 849
448 0 2 8 17 1778 645
449 0 2 17 17 1645 351
450 0 2 13 17 326 924
451 0 2 8 17 1136 327
452 0 2 25 17 1857 205
453 0 2 12 17 989 163
454 0 2 15 17 1341 118
455 0 2 12 17 735 1015
456 0 2 4 17 1916 740
457 0 2 18 17 1628 944
458 0 2 14 17 603 474
459 0 2 20 17 978 836
460 0 2 11 17 1263 857
461 0 2 8 17 554 879
462 0 2 8 17 1295 836
463 0 2 18 17 475 1097
464 0 2 25 17 287 105
465 0 2 10 17 1753 687
466 0 2 25 17 572 945
467 0 2 19 17 1033 1054
468 0 2 7 17 1678 544
469 0 2 5 17 843 538
470 0 2 5 17 210 519
471 0 2 9 17 1931 922
472 0 2 17 17 972 650
473 0 2 7 17 1514 689
474 0 2 27 17 1309 980
475 0 2 19 17 965 199
476 0 2 26 17 1479 1052
477 0 2 7 17 1085 825
478 0 2 8 17 415 276
479 0 2 7 17 1276 100
480 0 2 16 17 822 500
481 0 2 22 17 671 643
482 0 2 15 17 944 214
483 0 2 23 17 807 826
484 0 2 19 17 1104 210
485 0 2 15 17 1262 551
486 0 2 8 17 487 682
487 0 2 20 17 1185 543
488 0 2 4 17 1676 1041
489 0 2 15 17 1242 375
490 0 2 6 17 227 971
491 0 2 12 17 1150 313
492 0 2 12 17 1967 900
493 0 2 5 17 1414 816
494 0 2 13 17 536 223
495 0 2 19 17 1642 1054
496 0 2 26 17 1745 1021
497 0 2 23 17 258 359
498 0 2 24 17 818 526
499 0 2 7 17 746 227
500 0 2 4 17 595 102
501 0 2 6 17 1004 740
502 0 2 23 17 1284 841
503 0 2 12 17 394 881
504 0 2 6 17 1365 902
505 0 2 16 17 1213 902
506 0 2 13 17 1701 109
507 0 2 14 17 514 229
508 0 2 25 17 323 792
509 0 2 26 17 1753 102
510 0 2 14 17 1183 782
511 0 2 26 17 1389 777
512 0 2 18 17 1455 1060
513 0 2 14 17 1527 345
514 0 2 16 17 1793 307
515 0 2 13 17 1889 180
516 0 2 18 17 1347 161
517 0 2 12 17 591 771
518 0 2 16 17 221 1091
519 0 2 11 17 1753 106
520 0 2 6 17 1976 361
521 0 2 15 17 312 1062
522 0 2 9 17 898 714
523 0 2 20 17 1708 1045
524 0 2 3 17 476 555
525 0 2 4 17 720 961
526 0 2 12 17 334 502
527 0 2 23 17 203 1094
528 0 2 16 17 1031 359
529 0 2 27 17 486 464
530 0 2 15 18 518 184
531 0 2 27 18 924 730
532 0 2 20 18 1202 228
533 0 2 3 18 1291 661
534 0 2 9 18 1182 915
535 0 2 4 18 1685 334
536 0 2 24 18 1708 698
537 0 2 16 18 1281 706
538 0 2 14 18 683 112
539 0 2 18 18 815 171
540 0 2 28 18 1817 375
541 0 2 23 18 1862 457
542 0 2 6 18 1122 969
543 0 2 25 18 1629 603
544 0 2 14 18 1105 1059
545 0 2 10 18 349 907
546 0 2 27 18 1867 722
547 0 2 7 18 1162 625
548 0 2 17 18 1189 703
549 0 2 9 18 681 707
550 0 2 20 18 1341 304
551 0 2 5 18 1379 653
552 0 2 28 18 631 836
553 0 2 26 18 794 237
554 0 2 9 18 790 1038
555 0 2 4 18 1439 691
556 0 2 9 18 1965 1068
557 0 2 23 18 1125 894
558 0 2 22 18 1649 830
559 0 2 27 18 1214 355
560 0 2 18 18 1738 918
561 0 2 15 18 887 404
562 0 2 9 18 1611 208
563 0 2 27 18 385 392
564 0 2 12 18 815 673
565 0 2 11 18 1023 932
566 0 2 27 18 653 827
567 0 2 15 18 1514 942
568 0 2 28 18 611 344
569 0 2 20 18 1370 990
570 0 2 16 18 1172 683
571 0 2 11 18 396 614
572 0 2 26 18 1789 410
573 0 2 3 18 1427 898
574 0 2 20 18 1197 334
575 0 2 24 18 759 1089
576 0 2 27 18 1513 974
577 0 2 8 18 304 1058
578 0 2 28 18 1833 695
579 0 2 6 18 1419 1003
580 0 2 28 18 1308 213
581 0 2 24 18 1076 312
582 0 2 17 18 1918 834
583 0 2 7 18 987 455
584 0 2 21 18 267 961
585 0 2 4 18 1908 201
586 0 2 8 18 1904 708
587 0 2 7 18 938 205
588 0 2 11 18 1981 1038
589 0 2 20 18 434 525
590 0 2 17 18 1931 420
591 0 2 19 18 385 1058
592 0 2 16 18 1533 926
593 0 2 8 18 1684 164
594 0 2 24 18 602 147
595 0 2 28 18 1679 309
596 0 2 13 18 1870 1001
597 0 2 5 18 1147 366
598 0 2 26 18 1498 990
599 0 2 14 18 708 638
600 0 2 12 18 1390 1034
601 0 2 5 18 566 370
602 0 2 16 18 651 146
603 0 2 24 18 1116 813
604 0 2 19 18 1679 511
605 0 2 18 18 1926 744
606 0 2 16 18 1247 1076
607 0 2 29 18 480 806
608 0 2 9 18 1510 239
609 0 2 27 18 1747 1060
610 0 2 13 18 1358 556
611 0 2 11 18 1310 1018
612 0 2 23 18 267 882
613 0 2 6 18 650 736
614 0 2 29 18 1566 755
615 0 2 6 18 512 1053
616 0 2 17 18 1940 844
617 0 2 14 18 1057 727
618 0 2 28 19 1810 979
619 0 2 4 19 388 1018
620 0 2 11 19 1239 658
621 0 2 9 19 1989 883
622 0 2 9 19 853 648
623 0 2 16 19 553 948
624 0 2 3 19 1723 116
625 0 2 17 19 562 151
626 0 2 20 19 1961 266
627 0 2 19 19 1189 1066
628 0 2 27 19 808 140
629 0 2 23 19 1065 250
630 0 2 27 19 1668 975
631 0 2 26 19 1252 457
632 0 2 11 19 1393 337
633 0 2 24 19 1418 570
634 0 2 12 19 382 769
635 0 2 10 19 657 228
636 0 2 13 19 1660 882
637 0 2 4 19 259 203
638 0 2 7 19 967 508
639 0 2 14 19 1650 203
640 0 2 17 19 1913 419
641 0 2 22 19 1054 441
642 0 2 3 19 451 576
643 0 2 15 19 1807 738
644 0 2 5 19 558 866
645 0 2 17 19 856 1076
646 0 2 7 19 269 976
647 0 2 23 19 1234 432
648 0 2 5 19 1797 754
649 0 2 6 19 1791 888
650 0 2 13 19 441 1031
651 0 2 16 19 1059 819
652 0 2 28 19 1492 1023
653 0 2 12 19 1294 291
654 0 2 6 19 1911 597
655 0 2 23 19 1546 826
656 0 2 11 19 1284 649
657 0 2 25 19 1554 229
658 0 2 10 19 1362 1057
659 0 2 26 19 1573 477
660 0 2 7 19 1373 1043
661 0 2 16 19 1356 210
662 0 2 13 19 1655 528
663 0 2 27 19 282 854
664 0 2 22 19 797 551
665 0 2 19 19 438 785
666 0 2 21 19 1197 501
667 0 2 21 19 1331 129
668 0 2 23 19 1337 948
669 0 2 22 19 1415 941
670 0 2 10 19 1152 235
671 0 2 16 19 1239 1076
672 0 2 5 19 528 496
673 0 2 16 19 1857 601
674 0 2 6 19 953 139
675 0 2 9 19 1160 828
676 0 2 15 19 1775 471
677 0 2 24 19 298 820
678 0 2 12 19 1293 466
679 0 2 27 19 1760 269
680 0 2 29 19 368 652
681 0 2 3 19 1388 128
682 0 2 12 19 1726 282
683 0 2 26 19 1752 748
684 0 2 18 19 245 135
685 0 2 20 19 1990 685
686 0 2 22 19 1042 457
687 0 2 10 19 1829 966
688 0 2 23 19 1144 1100
689 0 2 28 19 991 297
690 0 2 14 19 1625 840
691 0 2 17 19 1896 695
692 0 2 18 19 1641 1073
693 0 2 8 19 1853 709
694 0 2 11 19 351 579
695 0 2 5 19 841 1014
696 0 2 3 20 1070 221
697 0 2 16 20 1157 225
698 0 2 13 20 1355 470
699 0 2 15 20 1142 357
700 0 2 17 20 1659 340
701 0 2 16 20 459 907
702 0 2 15 20 1928 184
703 0 2 4 20 1194 942
704 0 2 15 20 1580 761
705 0 2 14 20 681 277
706 0 2 24 20 440 534
707 0 2 10 20 1794 135
708 0 2 29 20 1661 644
709 0 2 21 20 1809 1098
710 0 2 19 20 420 755
711 0 2 10 20 489 862
712 0 2 7 20 1982 576
713 0 2 28 20 1056 1096
714 0 2 11 20 905 839
715 0 2 22 20 306 590
716 0 2 8 20 1497 317
717 0 2 16 20 1694 878
718 0 2 12 20 520 755
719 0 2 16 20 1260 410
720 0 2 4 20 889 376
721 0 2 4 20 1322 505
722 0 2 17 20 1485 961
723 0 2 24 20 227 151
724 0 2 15 20 352 1008
725 0 2 20 20 380 681
726 0 2 25 20 405 604
727 0 2 25 20 473 859
728 0 2 26 20 1375 353
729 0 2 27 20 1438 791
730 0 2 4 20 651 913
731 0 2 15 20 966 447
732 0 2 7 20 1612 610
733 0 2 15 20 1047 618
734 0 2 13 20 1730 851
735 0 2 27 20 1265 279
736 0 2 11 20 808 399
737 0 2 8 20 431 418
738 0 2 20 20 922 970
739 0 2 24 20 813 282
740 0 2 29 20 465 554
741 0 2 29 20 1898 462
742 0 2 16 20 696 345
743 0 2 29 20 1503 569
744 0 2 16 20 1615 975
745 0 2 6 20 888 373
746 0 2 15 20 726 310
747 0 2 25 20 1321 229
748 0 2 15 20 1059 136
749 0 2 8 20 1794 778
750 0 2 14 20 1934 365
751 0 2 3 20 1857 1032
752 0 2 5 20 1094 434
753 0 2 7 20 454 908
754 0 2 18 20 1740 632
755 0 2 14 20 1081 418
756 0 2 22 20 1454 736
757 0 2 24 20 1455 374
758 0 2 14 20 1401 807
759 0 2 24 20 1367 546
760 0 2 12 20 888 888
761 0 2 27 20 1098 416
762 0 2 11 20 279 1012
763 0 2 10 20 716 210
764 0 2 28 20 1724 478
765 0 2 9 20 1585 222
766 0 2 20 20 911 895
767 0 2 20 20 1476 563
768 0 2 22 20 726 572
769 0 2 27 20 1731 235
770 0 2 8 20 721 815
771 0 2 9 20 942 785
772 0 2 19 20 1782 355
773 0 2 4 20 895 633
774 0 2 3 20 619 1096
775 0 2 14 20 1359 751
776 0 2 23 20 962 170
777 0 2 18 20 838 906
778 0 2 17 20 1480 661
779 0 2 14 20 1185 444
780 0 2 28 20 1843 744
781 0 2 26 20 521 675
782 0 2 4 20 1842 1082
783 0 2 19 20 1680 1006
784 0 2 4 20 1958 829
785 0 2 17 20 666 1018
786 0 2 14 20 1072 574
787 0 2 25 20 1812 1033
788 0 2 29 20 1914 1061
789 0 2 9 20 343 919
790 0 2 22 20 754 608
791 0 2 4 20 1326 461
792 0 2 15 20 803 177
793 0 2 25 20 1156 884
794 0 2 3 20 1961 683
795 0 2 7 20 1818 236
796 0 2 25 20 1085 222
797 0 2 11 20 1045 1013
798 0 2 23 20 1635 888
799 0 2 3 20 1209 553
800 0 2 13 21 1929 981
801 0 2 5 21 1352 233
802 0 2 16 21 567 237
803 0 2 29 21 1561 429
804 0 2 29 21 1013 301
805 0 2 28 21 1822 818
806 0 2 19 21 415 267
807 0 2 5 21 313 796
808 0 2 22 21 1291 125
809 0 2 18 21 955 151
810 0 2 16 21 1436 1027
811 0 2 5 21 793 708
812 0 2 10 21 1312 347
813 0 2 4 21 477 767
814 0 2 14 21 224 206
815 0 2 10 21 1233 121
816 0 2 25 21 1859 1031
817 0 2 24 21 710 826
818 0 2 29 21 1516 270
819 0 2 20 21 1261 642
820 0 2 17 21 203 163
821 0 2 28 21 1294 1039
822 0 2 26 21 1946 839
823 0 2 7 21 780 603
824 0 2 16 21 885 215
825 0 2 24 21 1165 564
826 0 2 15 21 1895 509
827 0 2 3 21 269 742
828 0 2 6 21 1435 415
829 0 2 20 21 643 336
830 0 2 27 21 874 1000
831 0 2 21 21 1345 114
832 0 2 29 21 499 499
833 0 2 21 21 387 581
834 0 2 19 21 1869 564
835 0 2 13 21 641 897
836 0 2 18 21 1242 830
837 0 2 20 21 1964 706
838 0 2 8 21 409 414
839 0 2 22 21 1503 1078
840 0 2 17 21 1438 292
841 0 2 8 21 274 373
842 0 2 15 21 1496 297
843 0 2 25 21 1240 589
844 0 2 8 21 1242 517
845 0 2 16 21 267 175
846 0 2 5 21 1772 330
847 0 2 28 21 1180 833
848 0 2 16 21 1487 788
849 0 2 15 21 1327 1040
850 0 2 24 21 1411 976
851 0 2 27 21 1707 868
852 0 2 22 21 1866 130
853 0 2 17 21 1826 108
854 0 2 21 21 1769 223
855 0 2 7 21 1490 421
856 0 2 22 21 1864 191
857 0 2 11 21 1666 495
858 0 2 3 21 1969 589
859 0 2 7 21 1538 1031
860 0 2 28 21 578 603
861 0 2 15 21 1900 924
862 0 2 16 21 1238 958
863 0 2 15 21 622 361
864 0 2 3 21 791 522
865 0 2 5 21 1162 198
866 0 2 3 21 1811 612
867 0 2 17 21 1781 841
868 0 2 29 21 1914 751
869 0 2 26 21 1772 561
870 0 2 11 21 769 941
871 0 2 13 21 1902 681
872 0 2 17 21 1904 120
873 0 2 19 21 1539 935
874 0 2 18 21 790 538
875 0 2 25 21 1910 753
876 0 2 11 21 327 454
877 0 2 23 21 262 253
878 0 2 17 21 1474 1062
879 0 2 6 21 243 782
880 0 2 26 21 1162 266
881 0 2 19 21 651 284
882 0 2 6 21 636 957
883 0 2 5 21 1788 985
884 0 2 5 21 389 381
885 0 2 14 21 1167 261
886 0 2 5 21 1729 235
887 0 2 29 21 1009 640
888 0 2 22 21 530 322
889 0 2 3 21 1863 436
890 0 2 15 21 744 625
891 0 2 10 21 1189 717
892 0 2 21 21 1158 343
893 0 2 23 21 1474 384
894 0 2 10 21 949 437
895 0 2 22 21 691 222
896 0 2 26 21 1127 883
897 0 2 4 21 311 956
898 0 2 19 21 1149 1042
899 0 2 3 21 976 1002
900 0 2 12 21 838 252
901 0 2 23 21 1713 225
902 0 2 9 21 1926 110
903 0 2 10 21 769 645
904 0 2 6 21 1868 452
905 0 2 7 21 457 552
906 0 2 23 21 1454 207
907 0 2 20 21 208 770
908 0 2 20 21 821 924
909 0 2 19 21 292 161
910 0 2 27 21 822 741
911 0 2 11 21 815 949
912 0 2 23 21 1355 1045
913 0 2 26 21 1847 113
914 0 2 12 21 657 402
915 0 2 27 21 850 186
916 0 2 15 21 1625 854
917 0 2 6 22 1987 175
918 0 2 17 22 1008 355
919 0 2 17 22 641 972
920 0 2 5 22 679 885
921 0 2 23 22 1836 1021
922 0 2 4 22 1397 820
923 0 2 16 22 1098 835
924 0 2 13 22 1192 469
925 0 2 29 22 951 694
926 0 2 28 22 1523 141
927 0 2 22 22 1712 234
928 0 2 26 22 462 117
929 0 2 27 22 379 537
930 0 2 22 22 1901 218
931 0 2 15 22 928 1028
932 0 2 8 22 1169 548
933 0 2 27 22 1750 102
934 0 2 23 22 1305 921
935 0 2 29 22 1947 957
936 0 2 26 22 1773 522
937 0 2 26 22 1613 1058
938 0 2 25 22 677 511
939 0 2 11 22 902 911
940 0 2 14 22 1091 499
941 0 2 7 22 1505 374
942 0 2 8 22 1358 373
943 0 2 24 22 295 239
944 0 2 10 22 1725 1056
945 0 2 27 22 1315 623
946 0 2 3 22 1597 623
947 0 2 22 22 398 739
948 0 2 4 22 645 661
